price,vol,change,datename,high,low,avgla,avgsd,multtemph,addtemph,multtempl,addtempl,doy,dow,month,numt,numc,date,multtemp,addtemp,cloud,totalpayint,totalempint,totalestint,ngprice,fogsd,rainsd,raintsd,rainfsd,fogla,rainla,raintla,rainfla,cloudla,cloudsd,highla,highsd,lowla,lowsd
32.09,,-.91,4/30/15,32.75,31,73,71,6794,165,3780,123,124,2,5,17,10,20208,5183,144,0,,,,2.6800001,0,0,0,0,0,0,0,0,0,0,86,79,60,63
,,,5/1/15,,,71,71,6636,163,3591,120,,,,,,20209,5041,142,0,,,,,0,0,0,0,0,0,0,0,0,0,84,79,57,63
,,,,,,70,66,5600,150,3599,120,,,,,,20210,4620,136,0,,,,,0,0,0,0,0,0,0,0,0,0,80,70,59,61
28.440001,,-3.65,,28.75,28,66,66,5106,143,3654,121,125,3,5,22,15,20211,4356,132,0,,,,2.72,0,0,0,0,0,0,0,0,0,0,74,69,58,63
30.57,,2.13,5/4/15,31,30,63,65,4692,137,3416,117,126,4,5,24,12,20212,4095,128,0,,,,2.76,0,0,0,0,0,0,0,0,0,0,69,68,56,61
31.049999,,.48,5/5/15,31.25,30.75,63,65,4556,135,3538,119,127,5,5,19,11,20213,4095,128,0,,,,2.76,0,0,0,0,0,0,0,0,0,0,67,68,58,61
29,,-2.05,5/6/15,29,29,63,64,4489,134,3538,119,128,6,5,3,3,20214,4032,127,0,,,,2.74,0,0,0,0,0,0,0,0,0,0,67,67,58,61
31.65,,2.65,5/7/15,32,31,60,62,4160,129,3240,114,131,2,5,10,11,20215,3720,122,1,,,,2.78,0,0,0,0,0,1,0,0,1,0,65,64,54,60
,,,5/8/15,,,57,58,3906,125,2650,103,,,,,,20216,3306,115,2,,,,,0,0,1,0,0,1,0,0,1,1,63,62,50,53
,,,,,,62,65,4968,141,3190,113,,,,,,20217,4030,127,1,,,,,0,1,0,0,0,0,0,0,0,1,69,72,55,58
30.67,,-.98,,30.85,30.5,63,64,4968,141,3132,112,132,3,5,33,10,20218,4032,127,0,,,,2.8499999,0,0,0,0,0,0,0,0,0,0,72,69,54,58
29.549999,,-1.12,5/11/15,29.75,29.4,67,66,5472,148,3420,117,133,4,5,14,8,20219,4422,133,0,,,,2.8499999,0,0,0,0,0,0,0,0,0,0,76,72,57,60
30.16,,.61,5/12/15,30.75,30,65,64,4752,138,3477,118,134,5,5,5,7,20220,4160,129,0,,,,2.8499999,0,0,0,0,0,0,0,0,0,0,72,66,57,61
25.280001,,-4.88,5/13/15,26,25,64,62,4485,134,3422,117,135,6,5,47,21,20221,3968,126,0,,,,2.8699999,0,0,0,0,0,0,0,0,0,0,69,65,58,59
31.59,,6.31,5/14/15,31.75,31.5,61,63,4488,134,3180,113,138,2,5,6,7,20222,3843,124,2,,,,2.96,0,1,0,0,0,1,0,0,1,1,68,66,53,60
,,,5/15/15,,,61,61,4290,131,3080,111,,,,,,20223,3721,122,2,,,,,0,1,0,0,0,1,0,0,1,1,66,65,55,56
,,,,,,64,63,4757,138,3304,115,,,,,,20224,4032,127,1,,,,,0,1,0,0,0,0,0,0,0,1,71,67,56,59
31.530001,,-.06,,32,31.25,65,63,4896,140,3364,116,139,3,5,23,10,20225,4095,128,0,,,,3.01,0,0,0,0,0,0,0,0,0,0,72,68,58,58
29.940001,,-1.59,5/18/15,30.25,29.25,66,65,4828,139,3660,121,140,4,5,20,13,20226,4290,131,0,,,,3.01,0,0,0,0,0,0,0,0,0,0,71,68,60,61
28.57,,-1.37,5/19/15,29,27.5,65,64,4891,140,3360,116,141,5,5,28,18,20227,4160,129,0,,,,3.04,0,0,0,0,0,0,0,0,0,0,73,67,56,60
18.299999,,-10.27,5/20/15,18.5,18.25,65,65,4896,140,3477,118,143,7,5,15,7,20228,4225,130,0,,,,2.96,0,0,0,0,0,0,0,0,0,0,72,68,57,61
31.950001,,13.65,5/21/15,33,31.25,64,64,4757,138,3477,118,146,3,5,11,7,20229,4096,128,1,,,,2.96,0,1,0,0,0,0,0,0,0,1,71,67,57,61
,,,5/22/15,,,63,64,4692,137,3420,117,,,,,,20230,4032,127,0,,,,,0,0,0,0,0,0,0,0,0,0,69,68,57,60
,,,,,,64,65,4828,139,3477,118,,,,,,20231,4160,129,1,,,,,0,1,0,0,0,0,0,0,0,1,71,68,57,61
,,,,,,64,65,4830,139,3538,119,,,,,,20232,4160,129,0,,,,,0,0,0,0,0,0,0,0,0,0,70,69,58,61
29.68,,-2.27,,30,29.25,64,63,4615,136,3477,118,147,4,5,25,13,20233,4032,127,1,,,,2.8199999,0,1,0,0,0,0,0,0,0,1,71,65,57,61
31.540001,,1.86,5/26/15,31.9,31.5,64,65,4623,136,3658,121,148,5,5,13,13,20234,4160,129,0,,,,2.8199999,0,0,0,0,0,0,0,0,0,0,69,67,59,62
29.209999,,-2.33,5/27/15,30,28.25,65,65,4968,141,3538,119,150,7,5,27,14,20235,4225,130,0,,,,2.78,0,0,0,0,0,0,0,0,0,0,72,69,58,61
31.469999,,2.26,5/28/15,32.25,30.5,66,67,5325,146,3534,119,152,2,6,35,14,20236,4422,133,0,,,,2.78,0,0,0,0,0,0,0,0,0,0,75,71,57,62
,,,5/29/15,,,68,66,5390,147,3538,119,,,,,,20237,4488,134,0,,,,,0,0,0,0,0,0,0,0,0,0,77,70,58,61
,,,,,,68,67,5467,148,3658,121,,,,,,20238,4556,135,0,,,,,0,0,0,0,0,0,0,0,0,0,77,71,59,62
26.33,,-5.14,,27,26.25,66,64,5110,143,3363,116,153,3,6,8,7,20239,4224,130,0,,,,2.78,0,0,0,0,0,0,0,0,0,0,73,70,59,57
28.84,,2.51,6/1/15,29.5,28,67,67,5325,146,3717,122,154,4,6,45,20,20240,4489,134,0,,,,2.6300001,0,0,0,0,0,0,0,0,0,0,75,71,59,63
28.26,,-.58,6/2/15,28.75,28,68,67,5472,148,3720,122,155,5,6,45,17,20241,4556,135,0,,,,2.6500001,0,0,0,0,0,0,0,0,0,0,76,72,60,62
28.1,,-.16,6/3/15,28.25,27.950001,68,65,5032,142,3782,123,156,6,6,8,5,20242,4420,133,1,,,,2.5999999,0,0,0,0,0,1,0,0,1,0,74,68,61,62
33.959999,,5.86,6/4/15,34.25,33.75,66,65,4690,137,3782,123,159,2,6,20,15,20243,4290,131,0,,,,2.5999999,0,0,0,0,0,0,0,0,0,0,70,67,61,62
,,,6/5/15,,,67,65,5037,142,3660,121,,,,,,20244,4355,132,0,,,,,0,0,0,0,0,0,0,0,0,0,73,69,60,61
,,,,,,65,67,5112,143,3596,120,,,,,,20245,4355,132,0,,,,,0,0,0,0,0,0,0,0,0,0,72,71,58,62
35.740002,,1.78,,36.25,35,69,68,5544,149,3780,123,160,3,6,65,24,20246,4692,137,0,,,,2.5999999,0,0,0,0,0,0,0,0,0,0,77,72,60,63
35.119999,,-.62,6/8/15,35.75,34.75,73,69,6290,159,3840,124,161,4,6,39,19,20247,5037,142,0,,,,2.72,0,0,0,0,0,0,0,0,0,0,85,74,60,64
33.540001,,-1.58,6/9/15,33.75,33.5,74,75,7052,168,4154,129,162,5,6,7,8,20248,5550,149,1,,,,2.8099999,0,0,0,0,0,1,0,0,1,0,86,82,62,67
33.610001,,.07,6/10/15,33.75,33,68,68,5110,143,4030,127,163,6,6,45,14,20249,4624,136,1,,,,2.8800001,0,1,0,0,0,0,0,0,0,1,73,70,62,65
37.73,,4.12,6/11/15,38.25,36.25,69,67,5250,145,3968,126,166,2,6,15,12,20250,4623,136,0,,,,2.8800001,0,0,0,0,0,0,0,0,0,0,75,70,62,64
,,,6/12/15,,,68,66,4896,140,4032,127,,,,,,20251,4488,134,0,,,,,0,0,0,0,0,0,0,0,0,0,72,68,63,64
,,,,,,68,67,5040,142,3969,126,,,,,,20252,4556,135,0,,,,,0,0,0,0,0,0,0,0,0,0,72,70,63,63
38.450001,,.72,,39,38.25,70,67,5390,147,4032,127,167,3,6,30,14,20253,4690,137,0,,,,2.8900001,0,0,0,0,0,0,0,0,0,0,77,70,63,64
40.18,,1.73,6/15/15,40.75,40,70,69,5694,151,4030,127,168,4,6,17,13,20254,4830,139,0,,,,2.9400001,0,0,0,0,0,0,0,0,0,0,78,73,62,65
40.490002,,.31,6/16/15,41.25,39.5,70,67,5530,149,3904,125,169,5,6,38,19,20255,4690,137,0,,,,2.9300001,0,0,0,0,0,0,0,0,0,0,79,70,61,64
36.200001,,-4.29,6/17/15,37,35.75,70,68,5694,151,3844,124,170,6,6,12,8,20256,4760,138,0,,,,2.9300001,0,0,0,0,0,0,0,0,0,0,78,73,62,62
39.700001,,3.5,6/18/15,40.5,39.5,72,69,6075,156,3906,125,173,2,6,19,13,20257,4968,141,0,,,,2.8099999,0,0,0,0,0,0,0,0,0,0,81,75,62,63
,,,6/19/15,,,70,70,6314,159,3596,120,,,,,,20258,4900,140,1,,,,,1,0,0,0,0,0,0,0,0,1,82,77,58,62
,,,,,,74,68,6120,157,4032,127,,,,,,20259,5032,142,0,,,,,0,0,0,0,0,0,0,0,0,0,85,72,63,64
39.279999,,-.42,,39.5,39,73,70,6150,157,4160,129,174,3,6,15,10,20260,5110,143,0,,,,2.79,0,0,0,0,0,0,0,0,0,0,82,75,64,65
43.630001,,4.35,6/22/15,45,42.5,73,71,6391,160,4030,127,175,4,6,40,14,20261,5183,144,0,,,,2.8299999,0,0,0,0,0,0,0,0,0,0,83,77,62,65
44.84,,1.21,6/23/15,45,44,74,73,6720,164,4095,128,176,5,6,28,12,20262,5402,147,0,,,,2.8299999,0,0,0,0,0,0,0,0,0,0,84,80,63,65
46.119999,,1.28,6/24/15,47,45.5,73,71,6142,157,4221,130,177,6,6,27,16,20263,5183,144,0,,,,2.8,0,0,0,0,0,0,0,0,0,0,83,74,63,67
45.68,,-.44,6/25/15,46.5,45,72,71,6075,156,4154,129,180,2,6,20,15,20264,5112,143,0,,,,2.77,0,0,0,0,0,0,0,0,0,0,81,75,62,67
,,,6/26/15,,,69,72,6006,155,4020,127,,,,,,20265,4968,141,0,,,,,0,0,0,0,0,0,0,0,0,0,78,77,60,67
,,,,,,70,72,5852,153,4154,129,,,,,,20266,5040,142,1,,,,,0,1,0,0,0,0,0,0,0,1,77,76,62,67
49.619999,,3.94,,50.25,48.75,77,74,6708,164,4690,137,181,3,6,50,23,20267,5698,151,0,,,,2.77,0,0,0,0,0,0,0,0,0,0,86,78,67,70
59.18,,9.56,6/29/15,65,56,80,74,7098,169,4692,137,182,4,7,99,29,20268,5920,154,0,,,,2.8,0,0,0,0,0,0,0,0,0,0,91,78,68,69
51.91,,-7.27,6/30/15,54,50,78,73,7031,168,4489,134,183,5,7,93,27,20269,5694,151,2,,,,2.78,0,0,1,0,0,1,0,0,1,1,89,79,67,67
43.18,,-8.73,7/1/15,44,43,76,75,6804,165,4623,136,187,2,7,5,6,20270,5700,151,1,,,,2.79,0,1,0,0,0,0,0,0,0,1,84,81,67,69
,,,7/2/15,,,74,73,6557,162,4290,131,,,,,,20271,5402,147,0,,,,2.79,0,0,0,0,0,0,0,0,0,0,83,79,65,66
,,,,,,72,72,6080,156,4284,131,,,,,,20272,5184,144,0,,,,,0,0,0,0,0,0,0,0,0,0,80,76,63,68
,,,,,,71,71,5846,153,4284,131,,,,,,20273,5041,142,0,,,,,0,0,0,0,0,0,0,0,0,0,79,74,63,68
38.07,,-5.11,,38.25,38,70,69,5400,147,4224,130,188,3,7,35,13,20274,4830,139,0,,,,2.79,0,0,0,0,0,0,0,0,0,0,75,72,64,66
36.029999,,-2.04,7/6/15,36.25,36,70,69,5325,146,4224,130,189,4,7,26,13,20275,4830,139,0,,,,2.77,0,0,0,0,0,0,0,0,0,0,75,71,64,66
34.02,,-2.01,7/7/15,34.25,34,71,68,5544,149,4160,129,190,5,7,28,12,20276,4828,139,0,,,,2.77,0,0,0,0,0,0,0,0,0,0,77,72,65,64
32,,-2.02,7/8/15,32.25,31.25,71,70,5400,147,4422,133,191,6,7,19,13,20277,4970,141,0,,,,2.7,0,0,0,0,0,0,0,0,0,0,75,72,66,67
36.869999,,4.87,7/9/15,37,36,70,70,5548,149,4288,131,194,2,7,25,15,20278,4900,140,0,,,,2.7,0,0,0,0,0,0,0,0,0,0,76,73,64,67
,,,7/10/15,,,69,71,5776,152,4092,128,,,,,,20279,4899,140,0,,,,,0,0,0,0,0,0,0,0,0,0,76,76,62,66
,,,,,,71,70,5925,154,4030,127,,,,,,20280,4970,141,0,,,,,0,0,0,0,0,0,0,0,0,0,79,75,62,65
36.860001,,-.01,,37.25,36,72,71,6156,157,4092,128,195,3,7,27,12,20281,5112,143,0,,,,2.8800001,0,0,0,0,0,0,0,0,0,0,81,76,62,66
38.790001,,1.93,7/13/15,39,38.5,74,72,6552,162,4224,130,196,4,7,64,20,20282,5328,146,0,,,,2.8800001,0,0,0,0,0,0,0,0,0,0,84,78,64,66
39.91,,1.12,7/14/15,40.25,39.25,74,70,6132,157,4288,131,197,5,7,20,14,20283,5180,144,0,,,,2.9300001,0,0,0,0,0,0,0,0,0,0,84,73,64,67
37.16,,-2.75,7/15/15,38,37,73,71,6075,156,4290,131,198,6,7,26,15,20284,5183,144,0,,,,2.9000001,0,0,0,0,0,0,0,0,0,0,81,75,65,66
38.16,,1,7/16/15,38.75,37,73,71,6156,157,4290,131,201,2,7,40,14,20285,5183,144,0,,,,2.8800001,0,0,0,0,0,0,0,0,0,0,81,76,65,66
,,,7/17/15,,,72,72,6237,158,4221,130,,,,,,20286,5184,144,0,,,,,0,0,0,0,0,0,0,0,0,0,81,77,63,67
,,,,,,76,71,6786,165,4160,129,,,,,,20287,5396,147,2,,,,,0,0,1,0,0,1,0,0,1,1,87,78,65,64
36.73,,-1.43,,37,36.5,82,81,8096,180,5256,145,202,3,7,24,12,20288,6642,163,2,,,,2.8800001,0,1,0,0,0,1,0,0,1,1,92,88,72,73
36.169998,,-.5600000000000001,7/20/15,36.25,36,78,74,6545,162,4900,140,203,4,7,9,7,20289,5772,152,1,,,,2.8399999,0,1,0,0,0,0,0,0,0,1,85,77,70,70
35.049999,,-1.12,7/21/15,35.5,34.5,75,75,6400,160,4830,139,204,5,7,27,9,20290,5625,150,1,,,,2.8399999,0,1,0,0,0,0,0,0,0,1,80,80,70,69
34.950001,,-.1,7/22/15,35.299999,34,75,76,6480,161,4896,140,205,6,7,41,13,20291,5700,151,0,,,,2.9200001,0,0,0,0,0,0,0,0,0,0,81,80,68,72
38.529999,,3.58,7/23/15,38.75,38.5,75,75,6478,161,4828,139,208,2,7,12,11,20292,5625,150,0,,,,2.9200001,0,0,0,0,0,0,0,0,0,0,82,79,68,71
,,,7/24/15,,,76,76,6800,165,4757,138,,,,,,20293,5776,152,0,,,,,0,0,0,0,0,0,0,0,0,0,85,80,67,71
,,,,,,77,76,7134,169,4623,136,,,,,,20294,5852,153,0,,,,,0,0,0,0,0,0,0,0,0,0,87,82,67,69
41.209999,,2.68,,41.5,41,76,74,6630,163,4690,137,209,3,7,35,18,20295,5624,150,0,,,,2.9200001,0,0,0,0,0,0,0,0,0,0,85,78,67,70
45.509998,,4.3,7/27/15,46,45,75,72,6150,157,4556,135,210,4,7,72,23,20296,5400,147,0,,,,2.8900001,0,0,0,0,0,0,0,0,0,0,82,75,67,68
45.439999,,-.07,7/28/15,46,45,76,72,6545,162,4422,133,211,5,7,26,11,20297,5472,148,0,,,,2.9100001,0,0,0,0,0,0,0,0,0,0,85,77,66,67
38.450001,,-6.99,7/29/15,38.75,38,74,74,6396,160,4485,134,213,7,8,28,15,20298,5476,148,0,,,,2.8699999,0,0,0,0,0,0,0,0,0,0,82,78,65,69
38.900002,,.45,7/30/15,39,38.75,76,76,6640,163,4828,139,215,2,8,23,13,20299,5776,152,0,,,,2.76,0,0,0,0,0,0,0,0,0,0,83,80,68,71
,,,7/31/15,,,76,75,6636,163,4757,138,,,,,,20300,5700,151,0,,,,,0,0,0,0,0,0,0,0,0,0,84,79,67,71
,,,,,,75,74,6391,160,4690,137,,,,,,20301,5550,149,0,,,,,0,0,0,0,0,0,0,0,0,0,83,77,67,70
37.759998,,-1.14,,38.5,37,75,74,6552,162,4554,135,216,3,8,72,20,20302,5550,149,0,,,,2.76,0,0,0,0,0,0,0,0,0,0,84,78,66,69
39.860001,,2.1,8/3/15,40.25,39.5,76,74,6636,163,4623,136,217,4,8,46,18,20303,5624,150,0,,,,2.8299999,0,0,0,0,0,0,0,0,0,0,84,79,67,69
39.490002,,-.37,8/4/15,39.75,39,78,76,7216,170,4623,136,218,5,8,41,19,20304,5928,154,0,,,,2.8499999,0,0,0,0,0,0,0,0,0,0,88,82,67,69
35.68,,-3.81,8/5/15,36,35.25,78,77,7392,172,4690,137,219,6,8,21,15,20305,6006,155,0,,,,2.76,0,0,0,0,0,0,0,0,0,0,88,84,67,70
36.970001,,1.29,8/6/15,37.25,36.5,77,75,6880,166,4623,136,222,2,8,13,12,20306,5775,152,0,,,,2.76,0,0,0,0,0,0,0,0,0,0,86,80,67,69
,,,8/7/15,,,74,74,6318,159,4554,135,,,,,,20307,5476,148,0,,,,,0,0,0,0,0,0,0,0,0,0,81,78,66,69
,,,,,,73,72,6156,157,4420,133,,,,,,20308,5256,145,0,,,,,0,0,0,0,0,0,0,0,0,0,81,76,65,68
39.279999,,2.31,,39.650002,38.25,71,71,5850,153,4221,130,223,3,8,22,14,20309,5041,142,0,,,,2.8499999,0,0,0,0,0,0,0,0,0,0,78,75,63,67
41.299999,,2.02,8/10/15,41.5,41,71,72,5928,154,4284,131,224,4,8,11,10,20310,5112,143,0,,,,2.8399999,0,0,0,0,0,0,0,0,0,0,78,76,63,68
43.209999,,1.91,8/11/15,43.5,43,72,73,6237,158,4284,131,225,5,8,11,9,20311,5256,145,0,,,,2.9300001,0,0,0,0,0,0,0,0,0,0,81,77,63,68
41.919998,,-1.29,8/12/15,42.25,41.75,74,70,6715,164,3780,123,226,6,8,22,16,20312,5180,144,0,,,,2.9300001,0,0,0,0,0,0,0,0,0,0,85,79,63,60
44.630001,,2.71,8/13/15,44.75,44,80,77,7644,175,4760,138,229,2,8,18,10,20313,6160,157,0,,,,2.8299999,0,0,0,0,0,0,0,0,0,0,91,84,68,70
,,,8/14/15,,,80,79,7826,177,4828,139,,,,,,20314,6320,159,0,,,,,0,0,0,0,0,0,0,0,0,0,91,86,68,71
,,,,,,84,79,8256,182,5112,143,,,,,,20315,6636,163,0,,,,,0,0,0,0,0,0,0,0,0,0,96,86,71,72
42.299999,,-2.33,,42.650002,41.900002,82,79,8170,181,4828,139,230,3,8,4,4,20316,6478,161,0,,,,2.79,0,0,0,0,0,0,0,0,0,0,95,86,68,71
38.279999,,-4.02,8/17/15,38.5,38.25,79,75,6952,167,4899,140,231,4,8,18,12,20317,5925,154,0,,,,2.71,0,0,0,0,0,0,0,0,0,0,88,79,69,71
36.119999,,-2.16,8/18/15,36.400002,36,77,76,6880,166,4896,140,232,5,8,43,16,20318,5852,153,0,,,,2.77,0,0,0,0,0,0,0,0,0,0,86,80,68,72
33.580002,,-2.54,8/19/15,33.75,33.5,75,75,6478,161,4690,137,233,6,8,3,4,20319,5625,150,0,,,,2.77,0,0,0,0,0,0,0,0,0,0,82,79,67,70
38.049999,,4.47,8/20/15,38.25,37.5,74,73,6075,156,4690,137,236,2,8,35,14,20320,5402,147,0,,,,2.7,0,0,0,0,0,0,0,0,0,0,81,75,67,70
,,,8/21/15,,,74,75,6320,159,4757,138,,,,,,20321,5550,149,0,,,,,0,0,0,0,0,0,0,0,0,0,80,79,67,71
,,,,,,76,74,6391,160,4760,138,,,,,,20322,5624,150,0,,,,,0,0,0,0,0,0,0,0,0,0,83,77,68,70
39.189999,,1.14,,39.75,38.849998,75,75,6557,162,4620,136,237,3,8,24,10,20323,5625,150,0,,,,2.6500001,0,0,0,0,0,0,0,0,0,0,83,79,66,70
41.049999,,1.86,8/24/15,41.5,41,77,75,6873,166,4690,137,238,4,8,30,17,20324,5775,152,0,,,,2.71,0,0,0,0,0,0,0,0,0,0,87,79,67,70
44.169998,,3.12,8/25/15,45.5,43.75,79,75,6873,166,5041,142,239,5,8,42,18,20325,5925,154,1,,,,2.73,0,0,0,0,0,1,0,0,1,0,87,79,71,71
38.290001,,-5.88,8/26/15,38.5,38.25,83,79,7912,178,5256,145,240,6,8,12,12,20326,6557,162,0,,,,2.6900001,0,0,0,0,0,0,0,0,0,0,92,86,73,72
36.25,,-2.04,8/27/15,36.5,36,82,81,8277,182,5183,144,243,2,8,7,8,20327,6642,163,0,,,,2.6900001,0,0,0,0,0,0,0,0,0,0,93,89,71,73
,,,8/28/15,,,85,82,8730,187,5402,147,,,,,,20328,6970,167,0,,,,,0,0,0,0,0,0,0,0,0,0,97,90,73,74
,,,,,,84,81,8178,181,5402,147,,,,,,20329,6804,165,0,,,,,0,0,0,0,0,0,0,0,0,0,94,87,73,74
35.43,,-.82,,35.5,35.349998,81,77,7290,171,5183,144,244,3,9,9,10,20330,6237,158,0,,,,2.7,0,0,0,0,0,0,0,0,0,0,90,81,71,73
34.970001,,-.46,8/31/15,35.299999,34.299999,77,73,6460,161,4761,138,245,4,9,28,15,20331,5621,150,0,,,,2.7,0,0,0,0,0,0,0,0,0,0,85,76,69,69
33.330002,,-1.64,9/1/15,33.75,33.25,76,74,6391,160,4830,139,246,5,9,16,12,20332,5624,150,0,,,,2.7,0,0,0,0,0,0,0,0,0,0,83,77,69,70
30.959999,,-2.37,9/2/15,31,30.5,74,73,6156,157,4623,136,248,7,9,15,10,20333,5402,147,0,,,,2.6700001,0,0,0,0,0,0,0,0,0,0,81,76,67,69
37.41,,6.45,9/3/15,37.75,37.25,73,73,6160,157,4554,135,251,3,9,29,13,20334,5329,146,0,,,,2.6700001,0,0,0,0,0,0,0,0,0,0,80,77,66,69
,,,9/4/15,,,73,74,6083,156,4620,136,,,,,,20335,5402,147,0,,,,,0,0,0,0,0,0,0,0,0,0,79,77,66,70
,,,,,,75,73,6630,163,4420,133,,,,,,20336,5475,148,0,,,,,0,0,0,0,0,0,0,0,0,0,85,78,65,68
,,,,,,77,75,7380,172,4288,131,,,,,,20337,5775,152,0,,,,2.6700001,0,0,0,0,0,0,0,0,0,0,90,82,64,67
50.380001,,12.97,,53,48.75,81,79,8084,180,4896,140,252,4,9,126,25,20338,6399,160,0,,,,2.74,0,0,0,0,0,0,0,0,0,0,94,86,68,72
48.860001,,-1.52,9/8/15,50,48.5,85,82,8633,186,5402,147,253,5,9,70,24,20339,6970,167,0,,,,2.74,0,0,0,0,0,0,0,0,0,0,97,89,73,74
42.09,,-6.77,9/9/15,42.75,41,89,86,9595,196,5852,153,254,6,9,57,22,20340,7654,175,0,,,,2.71,0,0,0,0,0,0,0,0,0,0,101,95,76,77
37.139999,,-4.95,9/10/15,37.75,36,87,87,9216,192,6006,155,257,2,9,48,15,20341,7569,174,0,,,,2.6700001,0,0,0,0,0,0,0,0,0,0,96,96,78,77
,,,9/11/15,,,86,83,8265,182,5928,154,,,,,,20342,7138,169,0,,,,,0,0,0,0,0,0,0,0,0,0,95,87,76,78
,,,,,,83,83,8010,179,5776,152,,,,,,20343,6889,166,1,,,,,0,0,0,0,0,1,0,0,1,0,90,89,76,76
35.139999,,-2,,35.5,34.5,82,80,7735,176,5400,147,258,3,9,26,15,20344,6560,162,0,,,,2.7,0,0,0,0,0,0,0,0,0,0,91,85,72,75
34.73,,-.41,9/14/15,35,34.5,78,79,6972,167,5254,145,259,4,9,22,15,20345,6162,157,0,,,,2.74,0,0,0,0,0,0,0,0,0,0,84,83,71,74
33.73,,-1,9/15/15,33.75,33.5,74,74,6320,159,4623,136,260,5,9,30,16,20346,5476,148,2,,,,2.6900001,0,1,0,0,0,1,0,0,1,1,80,79,67,69
36.119999,,2.39,9/16/15,36.25,35.75,72,73,6006,155,4488,134,261,6,9,49,17,20347,5256,145,2,,,,2.6900001,0,1,0,0,0,1,0,0,1,1,78,77,66,68
40.400002,,4.28,9/17/15,40.5,40.25,74,74,6396,160,4485,134,264,2,9,50,17,20348,5476,148,0,,,,2.6900001,0,0,0,0,0,0,0,0,0,0,82,78,65,69
,,,9/18/15,,,76,74,6873,166,4420,133,,,,,,20349,5624,150,0,,,,,0,0,0,0,0,0,0,0,0,0,87,79,65,68
,,,,,,80,75,7360,172,4690,137,,,,,,20350,6000,155,0,,,,,0,0,0,0,0,0,0,0,0,0,92,80,67,70
36,,-4.4,,36,36,84,73,7742,177,4690,137,265,3,9,20,17,20351,6132,157,0,,,,2.6099999,0,0,0,0,0,0,0,0,0,0,98,79,70,67
36.5,,.5,9/21/15,36.5,36.5,79,77,6708,164,5400,147,266,4,9,15,11,20352,6083,156,0,,,,2.6099999,0,0,0,0,0,0,0,0,0,0,86,78,72,75
39.98,,3.48,9/22/15,40,39.75,77,78,6804,165,5180,144,267,5,9,33,19,20353,6006,155,0,,,,2.6199999,0,0,0,0,0,0,0,0,0,0,84,81,70,74
38.040001,,-1.94,9/23/15,38.25,38,77,76,6966,167,4760,138,268,6,9,26,11,20354,5852,153,0,,,,2.6199999,0,0,0,0,0,0,0,0,0,0,86,81,68,70
37.5,,-.54,9/24/15,38,37,80,78,7728,176,4828,139,271,2,9,18,16,20355,6240,158,0,,,,2.5999999,0,0,0,0,0,0,0,0,0,0,92,84,68,71
,,,9/25/15,,,81,79,7905,178,5037,142,,,,,,20356,6399,160,0,,,,,0,0,0,0,0,0,0,0,0,0,93,85,69,73
,,,,,,81,78,7820,177,4970,141,,,,,,20357,6318,159,0,,,,,0,0,0,0,0,0,0,0,0,0,92,85,70,71
37.360001,,-.14,,37.5,37.25,79,78,7470,173,4824,139,272,3,9,12,9,20358,6162,157,0,,,,2.6600001,0,0,0,0,0,0,0,0,0,0,90,83,67,72
36.150002,,-1.21,9/28/15,36.75,36,78,77,7304,171,4760,138,273,4,9,26,13,20359,6006,155,0,,,,2.5699999,0,0,0,0,0,0,0,0,0,0,88,83,68,70
34.049999,,-2.1,9/29/15,34.25,34,76,75,6960,167,4416,133,274,5,10,20,13,20360,5700,151,0,,,,2.47,0,0,0,0,0,0,0,0,0,0,87,80,64,69
31.92,,-2.13,9/30/15,32,31.75,78,75,7387,172,4422,133,275,6,10,3,4,20361,5850,153,0,,,,2.3699999,0,0,0,0,0,0,0,0,0,0,89,83,66,67
32.779999,,.86,10/1/15,33,32.5,78,75,6960,167,4830,139,278,2,10,32,15,20362,5850,153,0,,,,2.3699999,0,0,0,0,0,0,0,0,0,0,87,80,69,70
,,,10/2/15,,,76,74,6636,163,4692,137,,,,,,20363,5624,150,0,,,,,0,0,0,0,0,0,0,0,0,0,84,79,68,69
,,,,,,75,72,6384,160,4420,133,,,,,,20364,5400,147,0,,,,,0,0,0,0,0,0,0,0,0,0,84,76,65,68
34.98,,2.2,,35.25,34.75,68,71,5329,146,4216,130,279,3,10,26,13,20365,4828,139,2,,,,2.3399999,0,1,0,0,0,1,0,0,1,1,73,73,62,68
35.32,,.34,10/5/15,35.5,35.25,69,67,5396,147,3906,125,280,4,10,42,18,20366,4623,136,2,,,,2.3499999,0,1,0,0,0,0,0,1,1,1,76,71,62,63
37.380001,,2.06,10/6/15,37.5,37,70,70,5928,154,3968,126,281,5,10,9,10,20367,4900,140,0,,,,2.3499999,0,0,0,0,0,0,0,0,0,0,78,76,62,64
40.849998,,3.47,10/7/15,41,40.5,74,73,6552,162,4288,131,282,6,10,62,19,20368,5402,147,0,,,,2.3499999,0,0,0,0,0,0,0,0,0,0,84,78,64,67
42.380001,,1.53,10/8/15,43,42.25,77,75,7298,171,4355,132,285,2,10,20,18,20369,5775,152,0,,,,2.49,0,0,0,0,0,0,0,0,0,0,89,82,65,67
,,,10/9/15,,,84,82,9500,195,4692,137,,,,,,20370,6888,166,0,,,,,0,0,0,0,0,0,0,0,0,0,100,95,68,69
