,doy,dow,month,highpricemwh,lowpricemwh,price,change,vol,numt,numc,date,mean_price,dm_price,highsd,avgsd,lowsd,fogsd,rainsd,raintsd,rainfsd,highla,avgla,lowla,fogla,rainla,raintla,rainfla,cloudsd,cloudla,multtemp,addtemp,predprice,cloud,datename,totalest,accommodationandfoodservices,administrativeandsupportandwaste,agricultureforestryfishingandhun,artsentertainmentandrecreation,construction,educationalservices,financeandinsurance,healthcareandsocialassistance,industriesnotclassified,information,managementofcompaniesandenterpri,manufacturing,mining,otherservicesexceptpublicadminis,professionalscientificandtechnic,realestateandrentalandleasing,retailtrade,transportationandwarehousing,utilities,wholesaletrade,totalemp,accommodationandfoodservicesempl,v25,v26,artsentertainmentandrecreationem,constructionemployees,educationalservicesemployees,financeandinsuranceemployees,healthcareandsocialassistanceemp,industriesnotclassifiedemployees,informationemployees,v34,manufacturingemployees,miningemployees,v37,v38,realestateandrentalandleasingemp,retailtradeemployees,transportationandwarehousingempl,utilitiesemployees,wholesaletradeemployees,totalpay,accommodationandfoodservicespayr,v46,v47,artsentertainmentandrecreationpa,constructionpayroll,educationalservicespayroll,financeandinsurancepayroll,healthcareandsocialassistancepay,industriesnotclassifiedpayroll,informationpayroll,v55,manufacturingpayroll,miningpayroll,v58,v59,realestateandrentalandleasingpay,retailtradepayroll,transportationandwarehousingpayr,utilitiespayroll,wholesaletradepayroll,totalpayint,totalempint,totalestint,ngprice,_merge,monthly_average
3885,273.0,4.0,9.0,36.75,36.0,36.150002,-1.21,,26.0,13.0,20360.0,43.506668,-7.3566666,83.0,77.0,70.0,0.0,0.0,0.0,0.0,88.0,78.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,6006.0,155.0,42.509735,0.0,9/29/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5699999,matched (3),36.7550015
3886,274.0,5.0,10.0,34.25,34.0,34.049999,-2.1,,20.0,13.0,20361.0,49.996666,-15.946667,80.0,75.0,69.0,0.0,0.0,0.0,0.0,87.0,76.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,151.0,42.050549,0.0,9/30/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,matched (3),32.916666
3887,275.0,6.0,10.0,32.0,31.75,31.92,-2.13,,3.0,4.0,20362.0,47.556667,-15.636667,83.0,75.0,67.0,0.0,0.0,0.0,0.0,89.0,78.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,153.0,38.647423,0.0,10/1/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3699999,matched (3),32.916666
3888,278.0,2.0,10.0,33.0,32.5,32.779999,0.86,,32.0,15.0,20363.0,47.068001,-14.288002,80.0,75.0,70.0,0.0,0.0,0.0,0.0,87.0,78.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,153.0,44.416523,0.0,10/2/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3699999,matched (3),32.916666
3889,,,,,,,,,,,20364.0,,,79.0,74.0,69.0,0.0,0.0,0.0,0.0,84.0,76.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,5624.0,150.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3890,,,,,,,,,,,20365.0,,,76.0,72.0,68.0,0.0,0.0,0.0,0.0,84.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,147.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3891,279.0,3.0,10.0,35.25,34.75,34.98,2.2,,26.0,13.0,20366.0,39.620998,-4.6409988,73.0,71.0,68.0,0.0,1.0,0.0,0.0,73.0,68.0,62.0,0.0,1.0,0.0,0.0,1.0,1.0,4828.0,139.0,41.2729,2.0,10/5/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3399999,matched (3),38.182
3892,280.0,4.0,10.0,35.5,35.25,35.32,0.34,,42.0,18.0,20367.0,47.386665,-12.066666,71.0,67.0,63.0,0.0,1.0,0.0,0.0,76.0,69.0,62.0,0.0,0.0,0.0,1.0,1.0,1.0,4623.0,136.0,42.517925,2.0,10/6/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3499999,matched (3),38.182
3893,281.0,5.0,10.0,37.5,37.0,37.380001,2.06,,9.0,10.0,20368.0,45.702999,-8.322998,76.0,70.0,64.0,0.0,0.0,0.0,0.0,78.0,70.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,140.0,40.045467,0.0,10/7/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3499999,matched (3),38.182
3894,282.0,6.0,10.0,41.0,40.5,40.849998,3.47,,62.0,19.0,20369.0,48.075455,-7.2254562,78.0,73.0,67.0,0.0,0.0,0.0,0.0,84.0,74.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,5402.0,147.0,44.141083,0.0,10/8/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3499999,matched (3),38.182
3895,285.0,2.0,10.0,43.0,42.25,42.380001,1.53,,20.0,18.0,20370.0,51.538002,-9.1580009,82.0,75.0,67.0,0.0,0.0,0.0,0.0,89.0,77.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5775.0,152.0,44.942654,0.0,10/9/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,matched (3),38.182
3896,,,,,,,,,,,20371.0,,,95.0,82.0,69.0,0.0,0.0,0.0,0.0,100.0,84.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.0,166.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3897,,,,,,,,,,,20372.0,,,96.0,87.0,77.0,0.0,0.0,0.0,0.0,100.0,86.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,7482.0,173.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3898,286.0,3.0,10.0,45.25,44.0,44.82,2.44,,39.0,20.0,20373.0,54.199089,-9.3790894,94.0,84.0,73.0,0.0,0.0,0.0,0.0,100.0,87.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,7308.0,171.0,47.170513,0.0,10/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,matched (3),39.9459994
3899,287.0,4.0,10.0,44.0,42.0,43.48,-1.34,,29.0,15.0,20374.0,49.192726,-5.7127266,94.0,85.0,75.0,0.0,0.0,0.0,0.0,93.0,83.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,7055.0,168.0,44.721504,0.0,10/13/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,matched (3),39.9459994
3900,288.0,5.0,10.0,39.0,38.75,38.82,-4.66,,10.0,12.0,20375.0,51.024548,-12.204548,86.0,81.0,76.0,0.0,0.0,0.0,0.0,92.0,83.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,6723.0,164.0,42.568363,0.0,10/14/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,matched (3),39.9459994
3901,289.0,6.0,10.0,36.75,36.25,36.419998,-2.4,,3.0,5.0,20376.0,49.397274,-12.977276,82.0,78.0,74.0,0.0,0.0,0.0,0.0,86.0,79.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,6162.0,157.0,39.272419,0.0,10/15/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,matched (3),39.9459994
3902,292.0,2.0,10.0,36.5,36.0,36.189999,-0.23,,35.0,10.0,20377.0,47.027779,-10.83778,79.0,76.0,72.0,0.0,0.0,0.0,0.0,83.0,77.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5852.0,153.0,42.991734,0.0,10/16/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4200001,matched (3),39.9459994
3903,,,,,,,,,,,20378.0,,,74.0,72.0,70.0,0.0,1.0,0.0,0.0,75.0,73.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,5256.0,145.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3904,,,,,,,,,,,20379.0,,,77.0,74.0,70.0,0.0,0.0,0.0,0.0,82.0,76.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5624.0,150.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3905,293.0,3.0,10.0,34.25,33.5,33.959999,-2.23,,28.0,14.0,20380.0,46.160999,-12.201,76.0,74.0,71.0,0.0,1.0,0.0,0.0,79.0,74.0,68.0,0.0,1.0,0.0,0.0,1.0,1.0,5476.0,148.0,42.297081,2.0,10/19/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4300001,matched (3),33.0360006
3906,294.0,4.0,10.0,34.549999,34.25,34.450001,0.49,,27.0,14.0,20381.0,49.253845,-14.803844,73.0,71.0,69.0,0.0,0.0,0.0,0.0,79.0,72.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5112.0,143.0,42.349182,0.0,10/20/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,matched (3),33.0360006
3907,295.0,5.0,10.0,33.25,32.549999,32.790001,-1.66,,17.0,11.0,20382.0,48.447777,-15.657776,76.0,71.0,66.0,0.0,0.0,0.0,0.0,80.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,142.0,40.690029,0.0,10/21/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3699999,matched (3),33.0360006
3908,296.0,6.0,10.0,30.75,30.0,30.440001,-2.35,,16.0,12.0,20383.0,56.996666,-26.556665,77.0,72.0,66.0,0.0,0.0,0.0,0.0,84.0,74.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,5328.0,146.0,40.826614,0.0,10/22/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3699999,matched (3),33.0360006
3909,299.0,2.0,10.0,33.75,33.400002,33.540001,3.1,,13.0,11.0,20384.0,53.771999,-20.231998,77.0,72.0,66.0,0.0,0.0,0.0,0.0,80.0,73.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5256.0,145.0,42.128124,0.0,10/23/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,matched (3),33.0360006
3910,,,,,,,,,,,20385.0,,,78.0,72.0,65.0,0.0,0.0,0.0,0.0,80.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5112.0,143.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3911,,,,,,,,,,,20386.0,,,85.0,75.0,65.0,0.0,0.0,0.0,0.0,90.0,77.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,5775.0,152.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3912,300.0,3.0,10.0,32.75,32.75,32.75,-0.79,,17.0,7.0,20387.0,51.737499,-18.987499,78.0,73.0,67.0,0.0,0.0,0.0,0.0,86.0,76.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,5548.0,149.0,40.892437,0.0,10/26/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1800001,matched (3),30.96749975
3913,301.0,4.0,10.0,31.0,30.75,30.889999,-1.86,,10.0,9.0,20388.0,51.075001,-20.185001,79.0,72.0,64.0,0.0,0.0,0.0,0.0,88.0,75.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,147.0,40.72818,0.0,10/27/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),30.96749975
3914,302.0,5.0,10.0,31.0,31.0,31.0,0.11,,4.0,6.0,20389.0,49.01091,-18.01091,82.0,73.0,63.0,0.0,0.0,0.0,0.0,82.0,72.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5256.0,145.0,39.09182,0.0,10/28/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),30.96749975
3915,303.0,6.0,10.0,29.75,29.0,29.23,-1.77,,29.0,12.0,20390.0,50.668999,-21.438999,77.0,72.0,66.0,0.0,0.0,0.0,0.0,80.0,73.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,5256.0,145.0,41.072727,0.0,10/29/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1500001,matched (3),30.96749975
3916,306.0,2.0,11.0,30.5,30.0,30.450001,1.22,,9.0,8.0,20391.0,48.869999,-18.419998,77.0,73.0,68.0,0.0,0.0,0.0,0.0,83.0,76.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,5548.0,149.0,41.877979,0.0,10/30/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,matched (3),30.450001
3917,,,,,,,,,,,20392.0,,,82.0,72.0,62.0,0.0,0.0,0.0,0.0,86.0,76.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.0,148.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3918,,,,,,,,,,,20393.0,,,85.0,74.0,62.0,0.0,0.0,0.0,0.0,89.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,149.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3919,307.0,3.0,11.0,30.25,29.75,30.0,-0.45,,29.0,15.0,20394.0,47.247501,-17.247501,84.0,73.0,61.0,0.0,0.0,0.0,0.0,86.0,73.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,146.0,43.807606,0.0,11/2/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,matched (3),30.7900002
3920,308.0,4.0,11.0,31.25,30.5,30.799999,0.8,,56.0,21.0,20395.0,46.618183,-15.818184,73.0,68.0,63.0,0.0,1.0,0.0,0.0,75.0,67.0,59.0,0.0,1.0,0.0,0.0,1.0,1.0,4556.0,135.0,44.139759,2.0,11/3/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,matched (3),30.7900002
3921,309.0,5.0,11.0,31.0,30.4,30.84,0.04,,37.0,18.0,20396.0,45.206364,-14.366364,70.0,66.0,61.0,0.0,0.0,1.0,0.0,70.0,62.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,4092.0,128.0,41.849201,1.0,11/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,matched (3),30.7900002
3922,310.0,6.0,11.0,30.75,30.25,30.690001,-0.15,,13.0,13.0,20397.0,51.605453,-20.915453,70.0,63.0,56.0,0.0,1.0,0.0,0.0,69.0,60.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3780.0,123.0,38.993004,1.0,11/5/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,matched (3),30.7900002
3923,313.0,2.0,11.0,32.0,31.5,31.620001,0.93,,38.0,13.0,20398.0,45.306362,-13.686361,71.0,63.0,55.0,0.0,0.0,0.0,0.0,71.0,61.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3843.0,124.0,42.320206,0.0,11/6/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1900001,matched (3),30.7900002
3924,,,,,,,,,,,20399.0,,,73.0,64.0,54.0,0.0,0.0,0.0,0.0,77.0,64.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,128.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3925,,,,,,,,,,,20400.0,,,77.0,66.0,54.0,0.0,0.0,0.0,0.0,80.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4290.0,131.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3926,314.0,3.0,11.0,31.5,31.0,31.280001,-0.34,,56.0,20.0,20401.0,46.532501,-15.252501,74.0,64.0,54.0,0.0,0.0,0.0,0.0,78.0,65.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4160.0,129.0,44.75843,0.0,11/9/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1900001,matched (3),31.54
3927,315.0,4.0,11.0,32.0,31.5,31.799999,0.52,,40.0,21.0,20402.0,45.634167,-13.834167,69.0,64.0,59.0,0.0,1.0,0.0,0.0,68.0,62.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,3968.0,126.0,43.132473,1.0,11/10/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),31.54
3928,,,,,,,,,,,20403.0,,,67.0,63.0,58.0,0.0,1.0,0.0,0.0,68.0,59.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3717.0,122.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1300001,matched (3),0.0
3929,317.0,6.0,11.0,30.75,30.5,30.75,-1.05,,41.0,16.0,20404.0,47.104546,-16.354546,75.0,64.0,52.0,0.0,0.0,0.0,0.0,72.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,124.0,41.541,0.0,11/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,matched (3),30.7650005
3930,320.0,2.0,11.0,31.0,30.75,30.780001,0.03,,13.0,11.0,20405.0,45.561001,-14.781,72.0,62.0,51.0,0.0,0.0,0.0,0.0,77.0,64.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.0,126.0,41.23251,0.0,11/13/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,matched (3),30.7650005
3931,,,,,,,,,,,20406.0,,,76.0,64.0,51.0,0.0,0.0,0.0,0.0,82.0,66.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.0,130.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3932,,,,,,,,,,,20407.0,,,76.0,64.0,51.0,0.0,0.0,0.0,0.0,78.0,65.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4160.0,129.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3933,321.0,3.0,11.0,31.75,31.0,31.299999,0.52,,46.0,21.0,20408.0,45.147274,-13.847275,70.0,65.0,60.0,0.0,1.0,0.0,0.0,69.0,60.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,3900.0,125.0,43.647552,1.0,11/16/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,matched (3),30.8579996
3934,322.0,4.0,11.0,31.0,30.5,30.719999,-0.58,,14.0,14.0,20409.0,46.041668,-15.321669,63.0,61.0,59.0,0.0,0.0,0.0,0.0,63.0,57.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3477.0,118.0,40.771263,0.0,11/17/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,matched (3),30.8579996
3935,323.0,5.0,11.0,30.75,30.25,30.6,-0.12,,28.0,14.0,20410.0,43.877274,-13.277273,69.0,59.0,49.0,0.0,0.0,0.0,0.0,72.0,59.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,40.683502,0.0,11/18/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0999999,matched (3),30.8579996
3936,324.0,6.0,11.0,30.75,30.5,30.700001,0.1,,6.0,7.0,20411.0,47.014545,-16.314545,74.0,63.0,52.0,0.0,0.0,0.0,0.0,76.0,62.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3906.0,125.0,38.04356,0.0,11/19/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0999999,matched (3),30.8579996
3937,327.0,2.0,11.0,31.0,30.5,30.969999,0.27,,9.0,8.0,20412.0,40.073334,-9.1033344,80.0,67.0,53.0,0.0,0.0,0.0,0.0,86.0,69.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4623.0,136.0,40.91502,0.0,11/20/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1800001,matched (3),30.8579996
3938,,,,,,,,,,,20413.0,,,77.0,66.0,55.0,0.0,0.0,0.0,0.0,85.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.0,136.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3939,,,,,,,,,,,20414.0,,,84.0,70.0,55.0,0.0,0.0,0.0,0.0,87.0,72.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,142.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3940,328.0,3.0,11.0,28.25,28.25,28.25,-2.72,,3.0,5.0,20415.0,44.282856,-16.032856,84.0,71.0,58.0,0.0,0.0,0.0,0.0,85.0,72.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5112.0,143.0,39.937637,0.0,11/23/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1800001,matched (3),27.6366666667
3941,331.0,6.0,11.0,26.75,26.5,26.629999,-1.62,800.0,2.0,4.0,20416.0,49.164001,-22.534002,77.0,67.0,56.0,1.0,0.0,0.0,0.0,81.0,68.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,4556.0,135.0,36.827442,1.0,11/24/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),27.6366666667
3942,332.0,7.0,11.0,28.25,28.0,28.030001,1.4,,9.0,8.0,20417.0,52.423752,-24.393751,68.0,62.0,55.0,1.0,0.0,0.0,0.0,70.0,61.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,3782.0,123.0,36.957645,2.0,11/25/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),27.6366666667
3943,,,,,,,,,,,20418.0,,,64.0,62.0,59.0,0.0,1.0,0.0,0.0,63.0,57.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3534.0,119.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),0.0
3944,,,,,,,,,,,20419.0,,,65.0,61.0,57.0,0.0,1.0,0.0,0.0,64.0,56.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,3416.0,117.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),0.0
3945,,,,,,,,,,,20420.0,,,62.0,58.0,53.0,0.0,1.0,0.0,0.0,64.0,57.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3306.0,115.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3946,,,,,,,,,,,20421.0,,,65.0,59.0,52.0,0.0,0.0,0.0,0.0,64.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3245.0,114.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3947,335.0,3.0,12.0,34.0,33.0,33.209999,5.18,,42.0,19.0,20422.0,55.586365,-22.376366,66.0,59.0,51.0,0.0,0.0,0.0,0.0,67.0,59.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,43.850849,0.0,11/30/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1099999,matched (3),30.2
